Legal name,full_address,Lat,Long
THE KAPOOR SINGH SIDDOO FOUNDATION,"1349 MARINE DR, WEST VANCOUVER, BC, V7T1B6, CA",49.3278951,-123.1531156
SUMMERLAND HEALTH CARE AUXILIARY,"P.O. BOX 1377,, SUMMERLAND, BC, V0H1Z0, CA",49.603236,-119.6834179
THE BC REGIMENT (DCO) ASSOCIATION,"208-1899 WILLINGDON AVE, BURNABY, BC, V5C5T1, CA",49.267849,-123.003664
PENTICTON COMMUNITY SOUPATERIA SOCIETY,"150 ORCHARD AVE, PENTICTON, BC, V2A1X8, CA",49.4945047,-119.5928161
WEST COAST ANIMALS FOR COMMUNITY CARE AND AMOTIONAL,"10544 CROWTHER ROAD, POWELL RIVER, BC, V8A0G4, CA",50.003937,-124.727546
CANADIAN LIFEBOAT INSTITUTION INC.,"505 - 1788 BROADWAY W, VANCOUVER, BC, V6J1Y1, CA",49.2639361,-123.1446659
CHRYSALIS DRUG AND ALCOHOL ABUSE RECOVERY SOCIETY,"218-3369 FRASER ST, VANCOUVER, BC, V5V4C2, CA",49.2557276,-123.0896409
THE CANADIAN FOUNDATION FOR THE CHILDREN OF HAITI,"6093 145A ST, SURREY, BC, V3S4R6, CA",49.1136829,-122.8198903
WORLD COMPASSION SOCIETY,"203 - 815 HORNBY ST, VANCOUVER, BC, V6Z2E6, CA",49.2824313,-123.1225062
THE QUAIL ROCK FOUNDATION,"808-808 WEST HASTINGS ST., VANCOUVER, BC, V6C1C8, CA",49.2859071,-123.115404
B.C. GREAT BLUE HERON SOCIETY,"PO BOX 307, MERVILLE, BC, V0R2M0, CA",49.79243,-125.0484599
THE JEWISH SENIORS HOUSING SOCIETY OF VANCOUVER ISLAND,"3636 SHELBOURNE STREET, VICTORIA, BC, V8P2H2, CA",48.4597755,-123.3332745
THE JEWISH CEMETERY TRUST FUND,"1147 CHAPMAN STREET, VICTORIA, BC, V8V2T5, CA",48.4127397,-123.3550835
CAMPBELL RIVER ROTARY CLUB FOUNDATION,"201-990 CEDAR STREET, CAMPBELL RIVER, BC, V9W7Z8, CA",50.0248242,-125.2470399
SALT SPRING ISLAND CONSERVANCY,"265 BLACKBURN RD, SALT SPRING ISLAND, BC, V8K2B8, CA",48.825059,-123.487585
FRASER VALLEY GLEANERS SOCIETY,"85 WINSON, ABBOTSFORD, BC, V2S8E8, CA",49.00395,-122.2777
NANAIMO BRAIN INJURY SOCIETY,"285 PRIDEAUX ST, NANAIMO, BC, V9R2N2, CA",49.16501390000001,-123.9445249
SMITH FAMILY FOUNDATION,"2304 WHITMAN AVE, NORTH VANCOUVER, BC, V7H2C7, CA",49.3284512,-122.9994016
NORTHEAST BC CRIME STOPPERS SOCIETY,"PO BOX 6369 STN MAIN, FORT ST. JOHN, BC, V1J4H8, CA",56.24720079999999,-120.8506034
FRASER VALLEY SELFHELP SOCIETY,"9341 BURNS DRIVE, DELTA, BC, V4K3N3, CA",49.09224829999999,-122.9651195
OLD CEMETERIES SOCIETY OF VICTORIA,"PO BOX 50004, RPO FAIRFIELD PLAZA, VICTORIA, BC, V8S5L8, CA",48.4125099,-123.3376188
HANTI SIDRA ONE GLOBAL FAMILY SOCIETY,"PO BOX 20004, SIDNEY, BC, V8L5C9, CA",48.653451,-123.4407049
CANADIAN FOOD FOR CHILDREN CO-WORKERS B C DIVISION,"3218 224 ST, LANGLEY, BC, V2Z2G8, CA",49.0600564,-122.6037781
BRITISH COLUMBIA FOUNDATION FOR NON ANIMAL RESEARCH,"P.O. BOX 38035, KING EDWARD MALL P.O., VANCOUVER, BC, V5Z4L9, CA",49.2484456,-123.1265611
"THE ROTARY CLUB OF VICTORIA, B.C. FOUNDATION","805 GORDON ST, VICTORIA, BC, V8W1Z6, CA",48.4229224,-123.3671033
SNUG COVE HOUSE SOCIETY,"1080 MILLER RD, BOWEN ISLAND, BC, V0N1G1, CA",49.3830847,-123.3403069
ABBEYFIELD HOUSES OF VERNON SOCIETY,"P.O. BOX 416 STN MAIN, VERNON, BC, V1T6M3, CA",50.2656562,-119.2719942
AUGUSTINE HOUSE SOCIETY,"3820 ARTHUR DR, DELTA, BC, V4K5E6, CA",49.0730379,-123.0769656
DELTA MARINE RESCUE SOCIETY,"PO BOX 18008, DELTA, BC, V4L2M4, CA",49.038791,-123.0611699
TRUST UNDER THE WILL OF THE THOMAS FOSTER PICNIC ESTATE,"THE CANADA TRUST CO, PO BOX 10085, VANCOUVER, BC, V7Y1B6, CA",49.2830972,-123.1175032
THE CANADIAN CAVE CONSERVANCY,"101-560 STEWART AVE., NANAIMO, BC, V9S5T5, CA",49.1737847,-123.9427454
THE JADE GROUP FOUNDATION,"1201-845 CHILCO ST., VANCOUVER, BC, V6G2R2, CA",49.2929717,-123.1394455
VANCOUVER POLICE FOUNDATION,"2120 CAMBIE ST, VANCOUVER, BC, V5Z4N6, CA",49.2663441,-123.11416
TRUST UNDER THE WILL OF THE THOMAS FOSTER TREES ESTATE,"THE CANADA TRUST CO., PO BOX 10085, VANCOUVER, BC, V7Y1B6, CA",49.2830972,-123.1175032
THAKORE CHARITABLE FOUNDATION,"2620 CHELSEA COURT, WEST VANCOUVER, BC, V7S3E9, CA",49.3485957,-123.1870766
BOYS AND GIRLS CLUBS FOUNDATION OF SOUTH COAST BC,"2875 ST. GEORGE STREET, VANCOUVER, BC, V5T3R8, CA",49.2588847,-123.0934153
SQUAMISH COMMUNITY CHRISTMAS CARE,"P.O. BOX 516, SQUAMISH, BC, V8B0A4, CA",49.6989762,-123.152538
THE KIDSAFE PROJECT SOCIETY,"201 - 211 GEORGIA ST E, VANCOUVER, BC, V6A1Z6, CA",49.2786754,-123.0991962
BC WOMEN'S HEALTH FOUNDATION,"ROOM D310  4500 OAK STREET, VANCOUVER, BC, V6H3N1, CA",49.2443047,-123.1243029
POWELL RIVER PARKS AND WILDERNESS SOCIETY,"PO BOX 345, POWELL RIVER, BC, V8A5C2, CA",49.846315,-124.5204383
G C A GIFTED CHILDREN'S ASSOCIATION OF BRITISH COLUMBIA,"105-2025 BROADWAY W, VANCOUVER, BC, V6J1Z6, CA",49.264062,-123.1515174
HIGHLANDS STEWARDSHIP FOUNDATION,"499 MILLSTREAM LAKE RD, VICTORIA, BC, V9B6H5, CA",48.5146525,-123.5062465
THE LONDON DRUGS FOUNDATION,"12831 HORSESHOE PLACE, RICHMOND, BC, V7A4Y5, CA",49.1210009,-123.1016363
GOLDSTREAM FOOD BANK SOCIETY,"WESTSHORE PO BOX 28122, VICTORIA, BC, V9B6K8, CA",48.488551,-123.4960799
12 (VANCOUVER) FIELD AMBULANCE ASSOCIATION,"4050 WEST 4TH AVENUE, VANCOUVER, BC, V6R1P6, CA",49.2679742,-123.1943098
THE COTTON TRUST FOR THE CONFEDERATION LIBRARY AND GALLERY,"PO BOX 10085, LCD PACIFIC CENTRE, VANCOUVER, BC, V7Y1B6, CA",49.283398,-123.1175396
SPIRITUAL EMERGENCE SERVICE SOCIETY,"614-55 WATER ST, VANCOUVER, BC, V6B1A1, CA",49.2839043,-123.1053527
FRIENDS OF THE NORTH VANCOUVER MUSEUM AND ARCHIVES SOCIETY,"3203 INSTITUTE ROAD, NORTH VANCOUVER, BC, V7K3E5, CA",49.3382793,-123.0372186
TOFINO GENERAL HOSPITAL FOUNDATION,"PO BOX 190, TOFINO, BC, V0R2Z0, CA",49.1529842,-125.9066184
CENTRAL CITY HOUSING SOCIETY,"#206-304 WEST CORDOVA STREET, VANCOUVER, BC, V6B1E8, CA",49.2835088,-123.1095317
VICTORIA THERAPEUTIC RIDING ASSOCIATION,"PO 412, BRENTWOOD BAY, BC, V8M1R3, CA",48.58457500000001,-123.4215979
NORTH COAST HEALTH IMPROVEMENT SOCIETY,"P.O. BOX 326, PRINCE RUPERT, BC, V8J3P9, CA",54.302994,-130.3367439
VANCOUVER ART GALLERY FOUNDATION,"750 HORNBY STREET, VANCOUVER, BC, V6Z2H7, CA",49.2830077,-123.1208179
MARSID FAMILY FOUNDATION,"6622 TURNBERRY CRESCENT, VANCOUVER, BC, V5X4M8, CA",49.22448,-123.1157115
QUESNEL GOOD CHEER,"1215 PLYWOOD RD, QUESNEL, BC, V2J5P3, CA",52.959779,-122.5004175
LUMBY AND DISTRICT SENIOR CITIZENS SOCIETY,"P.O. BOX 565, LUMBY, BC, V0E2G0, CA",50.250699,-118.967831
HAN KNAKST TSITXW (HELPING HANDS) SOCIETY,"P.O. BOX 144, LYTTON, BC, V0K1Z0, CA",50.233258,-121.581404
EAST KOOTENAY FRIENDS OF REFUGEES SOCIETY,"27 - 2124 30TH AVE S, CRANBROOK, BC, V1C7A4, CA",49.4877608,-115.7389948
OSOYOOS LAKE WATER QUALITY SOCIETY,"PO BOX 1382, OSOYOOS, BC, V0H1V0, CA",49.032304,-119.468163
BARRIERE SEARCH & RESCUE ASSOCIATION,"BOX 309, BARRIERE, BC, V0E1E0, CA",51.1824784,-120.1237108
SHUSWAP HOSPITAL FOUNDATION,"PO BOX 265, SALMON ARM, BC, V1E4N3, CA",50.7019667,-119.2803042
THE LAUREL FOUNDATION,"211-1163 THE HIGH ST, COQUITLAM, BC, V3B7W2, CA",49.2824177,-122.7953689
THE KINDER DREAM FOUNDATION,"1333 WEST BROADWAY, 10TH FLOOR, VANCOUVER, BC, V6H4C1, CA",49.2638752,-123.134265
THE VANCOUVER THALASSEMIA SOCIETY OF B C,"4285 PRICE CRESCENT, BURNABY, BC, V5G2N3, CA",49.238612,-123.0086078
NARAMATA HERITAGE MUSEUM SOCIETY,"2ND STREET & ROBINSON AVENUE, P.O. BOX 95, NARAMATA, BC, V0H1N0, CA",49.59629469999999,-119.5956538
PROSPERA FOUNDATION,"1900 - 13450 102 AVE, SURREY, BC, V3T5Y1, CA",49.1873415,-122.8504086
THE TERRACE CHURCH'S FOOD BANK,"BOX 603, TERRACE, BC, V8G4B8, CA",54.5178565,-128.5889046
ABBOTSFORD KIWANIS FOUNDATION,"P.O. BOX 718, ABBOTSFORD, BC, V2S6R7, CA",49.0504377,-122.3044697
COWICHAN VALLEY INDEPENDENT LIVING RESOURCE CENTRE SOCIETY,"531 CANADA AVE, DUNCAN, BC, V9L1T8, CA",48.7812236,-123.7083496
LOBELCO COMMUNITY CLUB,"931 HIGHWAY 20, P. O. BOX 386, BELLA COOLA, BC, V0T1C0, CA",52.0186517,-124.29815
MISSION HEALTH CARE AUXILIARY SOCIETY,"7324 HURD ST, MISSION, BC, V2V3H5, CA",49.13526,-122.3317757
FANNY BAY SALMONID ENHANCEMENT SOCIETY,"8425 BERRAY RD, FANNY BAY, BC, V0R1W0, CA",49.4592552,-124.7727402
THE VANCOUVER RHODODENDRON SOCIETY,"PO BOX 20105 RPO FAIRVIEW, VANCOUVER, BC, V5Z0C1, CA",49.24833599999999,-123.12095
MOUNT DOUGLAS SENIORS HOUSING SOCIETY,"100 - 1552 ARROW RD, VICTORIA, BC, V8N0B8, CA",48.4707999,-123.3379
CENTRAL FRASER VALLEY TELECARE,"BOX 8000-451, ABBOTSFORD, BC, V2S6H1, CA",49.0390384,-122.2725525
ABBOTSFORD LIONS CLUB CHARITABLE TRUST,"2271 MEADOWS ST, ABBOTSFORD, BC, V2T3A9, CA",49.0432837,-122.3326822
BOYS & GIRLS CLUBS OF GREATER VICTORIA FOUNDATION,"301-1195 ESQUIMALT RD., VICTORIA, BC, V9A3N6, CA",48.429963,-123.412235
KARYN AND JOSEPH GOLD FOUNDATION,"107-1432 WEST 10TH AVENUE, VANCOUVER, BC, V6H1J9, CA",49.2623736,-123.1369044
THE ST. LEONARD'S SOCIETY OF NORTH VANCOUVER,"312 BEWICKE AVE, NORTH VANCOUVER, BC, V7M3B7, CA",49.3204129,-123.0911938
LADY MINTO HOSPITAL AUXILIARY SOCIETY,"135 CROFTON RD, SALT SPRING ISLAND, BC, V8K1T1, CA",48.8618763,-123.5084668
THE FRIENDS OF THE TRAIL PUBLIC LIBRARY,"1505 BAY AVE, TRAIL, BC, V1R4B2, CA",49.0948466,-117.7060064
OAK BAY VOLUNTEER SERVICES SOCIETY,"1442 MONTEREY AVE, VICTORIA, BC, V8S4W1, CA",48.4257582,-123.315148
TALITHA KOUM SOCIETY,"1820 COMO LAKE AVE, COQUITLAM, BC, V3J3P8, CA",49.2631723,-122.8431478
100 MILE DISTRICT GENERAL HOSPITAL AUXILIARY,"PO BOX 851, 100 MILE HOUSE, BC, V0K2E0, CA",51.64397049999999,-121.2950097
NORTHERN BC CHILDREN AND FAMILIES HEARING SOCIETY,"507-1600 3RD AVENUE, PRINCE GEORGE, BC, V2L3G6, CA",53.9190254,-122.751684
VANCOUVER ISLAND OPHTHALMOLOGICAL SOCIETY,"202 - 911 YATES ST, VICTORIA, BC, V8V4X3, CA",48.42504,-123.35766
LAKE COUNTRY CENOTAPH ASSOCIATION,"P.O. BOX 41048 RPO SOUTH, LAKE COUNTRY, BC, V4V1Z7, CA",50.0609,-119.386914
ROTARY CLUB OF COQUITLAM CENTRE FOUNDATION,"810-3025 LOUGHEED HWY, PO BOX 64732, COQUITLAM, BC, V3B6S2, CA",49.27620049999999,-122.793626
CANADIAN ASSOCIATION OF PHYSICIANS WITH AN INTEREST IN SOUTH ASIA,"206-3003 ST JOHN'S STREET, PORT MOODY, BC, V3H2C4, CA",49.2762155,-122.8442982
HABITAT FOR HUMANITY VICTORIA,"849 ORONO AVE, VICTORIA, BC, V9B2T9, CA",48.4469261,-123.5052999
NAKUSP & DISTRICT MUSEUM SOCIETY,"P O BOX 584, NAKUSP, BC, V0G1R0, CA",50.2398537,-117.8011055
FRASER RIVER DISCOVERY CENTRE SOCIETY,"788 QUAYSIDE DRIVE, NEW WESTMINSTER, BC, V3M6Z6, CA",49.20049239999999,-122.9100858
"JOHN, ANNIE AND JOHN SEME 11 MEMORIAL SCHOLARSHIP TRUST","PO BOX 10085, VANCOUVER, BC, V7Y1B6, CA",49.2830972,-123.1175032
FRIENDS OF THE FORT ST. JOHN PUBLIC LIBRARY ASSOCIATION,"10015 100 AVE, FORT ST JOHN, BC, V1J1Y7, CA",56.2459863,-120.8480893
VANCOUVER ASSOCIATION FOR INJURED MOTORCYCLISTS,"37-13320 116 AVE, SURREY, BC, V3R0R8, CA",49.212468,-122.852511
EARL HAIG SOCIETY,"12101 224TH ST, MAPLE RIDGE, BC, V2X6B7, CA",49.2219355,-122.6016941
GALIANO ISLAND RECYCLING RESOURCES SOCIETY,"2440 BEVAN AVE, SIDNEY, BC, V8L5C5, CA",48.64781199999999,-123.3988887
"Citizens on Patrol Society, Port Alberni","5155 ARGYLE STREET, PORT ALBERNI, BC, V9Y1V3, CA",49.2348233,-124.8099591
GILBERT AND STEWART BAGNANI ENDOWMENT,"PO BOX 10085, VANCOUVER, BC, V7Y1B6, CA",49.2830972,-123.1175032
HAIDA GWAII SOCIETY FOR COMMUNITY PEACE,"P.O. BOX 811, MASSET, BC, V0T1M0, CA",54.0114581,-132.1471978
MIOCENE VOLUNTEER FIRE DEPARTMENT SOCIETY,"3386 SPOKIN LAKE ROAD, PO BOX 920, 150 MILE HOUSE, BC, V0K2G0, CA",52.2031849,-121.8648233
MERCY SHIPS CANADA SOCIETY,"5-3318 OAK ST, VICTORIA, BC, V8X1R1, CA",48.4513484,-123.3720941
BREAD OF LIFE CENTRE,"3130 3RD AVE, PORT ALBERNI, BC, V9Y4C8, CA",49.235341,-124.8080448
ALLAN BROOKS NATURE CENTRE SOCIETY,"BOX 20038, VERNON, BC, V1T9L4, CA",50.26238,-119.2763709
FAIGEN CHARITABLE FOUNDATION,"410-1200 WEST 73RD AVENUE, VANCOUVER, BC, V6P6G5, CA",49.2040714,-123.1330825
WESTCOAST COMMUNITY RESOURCES SOCIETY,"500 MATTERSON DRIVE P.O.BOX868, UCLUELET, BC, V0R3A0, CA",48.9377268,-125.550412
CAMPBELL RIVER CITIZENS ON PATROL SOCIETY,"275 S. DOGWOOD ST, CAMPBELL RIVER, BC, V9W8C8, CA",50.0023016,-125.2465282
JOHN W CASANAVE MEMORIAL FOUNDATION,"BOX 1089, PORT ALBERNI, BC, V9Y7L9, CA",49.26792700000001,-124.7858807
WRAGS WESTERN REGIONAL ADVOCACY GROUP SOCIETY,"370-3771 JACOMBS ROAD, RICHMOND, BC, V6V2L9, CA",49.1866868,-123.0806899
BIG BROTHERS OF GREATER VANCOUVER FOUNDATION,"102 - 1193 KINGSWAY, VANCOUVER, BC, V5V3C9, CA",49.2524818,-123.080318
VANCOUVER ISLAND ADDICTION RECOVERY SOCIETY,"301 - 1600 BAY ST, VICTORIA, BC, V8R2B6, CA",48.43432,-123.33598
TRUST UNDER THE WILL OF THE HARRY CECIL MAYNARD ESTATE,"PO BOX 10085, LCD PACIFIC CENTRE, VANCOUVER, BC, V7Y1B6, CA",49.283398,-123.1175396
THE SOURCE CLUB SOCIETY,"4476 CUMBERLAND PLACE, POWELL RIVER, BC, V8A2X4, CA",49.837073,-124.521807
LADYSMITH FAMILY AND FRIENDS SOCIETY,"PO BOX 1830, LADYSMITH, BC, V9G1B4, CA",48.9939001,-123.8194387
COMOX VALLEY CRIMESTOPPERS SOCIETY,"BOX 8477, COURTENAY, BC, V9N5N2, CA",49.6995719,-124.9831109
THE VANCOUVER ISLAND CENTRE FOR ATTITUDINAL HEALING,"BOX 1678, LADYSMITH, BC, V9G1B2, CA",48.9939001,-123.8194387
TRUST UNDER THE WILL CHARLES F BROOKS ESTATE FOR TORONTO KIW,"PO BOX 10085, LCD PACIFIC CENTRE, VANCOUVER, BC, V7Y1B6, CA",49.283398,-123.1175396
NANAIMO 7-10 CLUB SOCIETY,"PO BOX 427 STN A, NANAIMO, BC, V9R5L3, CA",49.163745,-124.036115
THE CHIN-WEI FOUNDATION,"206 - 1080 MAINLAND ST, VANCOUVER, BC, V6B2T4, CA",49.2755916,-123.1203884
FIRST WEST FOUNDATION,"6470- 201 STREET, LANGLEY, BC, V2Y2X4, CA",49.1201357,-122.6650137
FRIENDS OF THE SUMMERLAND RESEARCH STATION GARDENS,"PO BOX 1363, SUMMERLAND, BC, V0H1Z0, CA",49.603236,-119.6834179
SATURNA ISLAND VOLUNTEER FIREFIGHTERS' ASSOCIATION,"101 HARRIS RD, BOX #118, SATURNA ISLAND, BC, V0N2Y0, CA",48.7922694,-123.1808553
GREATER TERRACE BEAUTIFICATION SOCIETY,"5236 SOUCIE AVE, TERRACE, BC, V8G4X8, CA",54.52696599999999,-128.6283599
BRITISH COLUMBIA AVIATION COUNCIL,"306 - 8300 BENNETT RD, RICHMOND, BC, V6Y1N5, CA",49.16045,-123.13199
MANSON CREEK HISTORICAL SOCIETY,"PO BOX 2308, FORT ST. JAMES, BC, V0J1P0, CA",54.4440119,-124.2579297
NEW PAGE FOUNDATION,"308 - 101 7TH AVE E, VANCOUVER, BC, V5T1M5, CA",49.2643767,-123.0987295
TRUST UNDER WILL OF REUBEN W LEONARD FOR QUEEN'S UNIVERSITY,"PO BOX 10085, LCD PACIFIC CENTRE, VANCOUVER, BC, V7Y1B6, CA",49.283398,-123.1175396
THE COQUITLAM FOUNDATION,"PO BOX 64710 RPO SUNWOOD, COQUITLAM, BC, V3B0H1, CA",49.27493579999999,-122.791062
CALLING MINISTRIES,"109 - 4425 TRAFALGAR ST, VANCOUVER, BC, V6L2M7, CA",49.2477336,-123.165942
CANADIAN POWER SQUADRONS FOUNDATION,"1404 SATURNA DR, PARKSVILLE, BC, V9P2Y1, CA",49.301937,-124.248589
THE MOOG FOUNDATION,"498 ELLIS STREET, PENTICTON, BC, V2A4M2, CA",49.49619269999999,-119.5895901
ILLECILLEWAET GREENBELT SOCIETY,"BOX 306, REVELSTOKE, BC, V0E2S0, CA",50.998115,-118.195672
B C LIFE BUILDERS REHABILITATION SOCIETY,"2473 ETHEL ST, KELOWNA, BC, V1Y3A4, CA",49.86972859999999,-119.482441
THIRD WORLD EYE CARE SOCIETY,"2453 COMMERCIAL DR, VANCOUVER, BC, V5N4B8, CA",49.2628948,-123.0701137
SLOCAN LAKE GARDEN SOCIETY,"BOX 331, NEW DENVER, BC, V0G1S0, CA",49.99129,-117.372071
WEST COAST GENERAL HOSPITAL FOUNDATION,"3949 PORT ALBERNI HIGHWAY, PORT ALBERNI, BC, V9Y4S1, CA",49.2490003,-124.7821258
THE EYFORD FOUNDATION,"215 - 2118 15TH AVE W, VANCOUVER, BC, V6K2Y5, CA",49.2580979,-123.1535313
PORT MOODY ECOLOGICAL SOCIETY,"300 IOCO ROAD, PORT MOODY, BC, V3H2V7, CA",49.2836899,-122.8314886
PRINCETON CRISIS ASSISTANCE SOCIETY,"BOX 1229, PRINCETON, BC, V0X1W0, CA",49.4589588,-120.5061567
GTCPS GROWING TOGETHER CHILD AND PARENT SOCIETY,"490 CAIRNSMORE STREET, DUNCAN, BC, V9L1Z8, CA",48.7852271,-123.7158086
NORMANNA FOUNDATION,"7725 4TH ST, BURNABY, BC, V3N5B6, CA",49.222035,-122.927667
BRANT VILLA DAY CARE SOCIETY,"4103 BRANT ST, VANCOUVER, BC, V5N5B5, CA",49.2485667,-123.0582435
THE KILLY FOUNDATION,"PO BOX 63511 RPO CAPILANO, NORTH VANCOUVER, BC, V7P3P1, CA",49.3416524,-123.1138776
C K CHOI FOUNDATION,"550-650 41 AVE W, NORTH TOWER, VANCOUVER, BC, V5Z2M9, CA",49.2322973,-123.1189788
CHILLIWACK CRIME PREVENTION SOCIETY,"8550 YOUNG RD, CHILLIWACK, BC, V2P8A4, CA",49.1577119,-121.9511801
ALZHEIMER RESEARCH FOUNDATION OF B.C.,"300-828 WEST 8TH AVENUE, VANCOUVER, BC, V5Z1E2, CA",49.2637546,-123.1110712
BC FAMILYCARE FOUNDATION O/A WOMANCARE,"#3- 22374 LOUGHEED HWY, MAPLE RIDGE, BC, V2X2T5, CA",49.2166208,-122.6023536
ARROWSMITH HEALTH CARE FOUNDATION SOCIETY,"266 MOILLIET ST, PARKSVILLE, BC, V9P1M9, CA",49.3161332,-124.3229384
QUEEN CHARLOTTE ISLANDS SUPPORT SERVICES SOCIETY,"PO BOX 778, QUEEN CHARLOTTE, BC, V0T1S0, CA",53.2549952,-132.0868676
COB CHARITABLE FOUNDATION,"6025 CARNARVON  STREET, VANCOUVER, BC, V6N1J9, CA",49.2317085,-123.1734008
THE PEACHLAND SENIOR CITIZENS' HOUSING SOCIETY,"4451 5TH STREET, P.O BOX 1148, BC, V0H1X0, CA",49.7670724,-120.0385301
PORT ALBERNI ASSOCIATION FOR CHILDREN WITH DEVELOPMENT DISAB,"4325 NEILL ST., PORT ALBERNI, BC, V9Y1E5, CA",49.2246715,-124.7982819
CHILDREN'S CIRCLE DAY CARE SOCIETY,"622 ST PAUL ST, KAMLOOPS, BC, V2C2K2, CA",50.6742965,-120.3264452
THE DELTA ALLIANCE FOR WELLNESS AND NETWORKING SOCIETY,"1631 56 ST, DELTA, BC, V4L2B2, CA",49.0328239,-123.0688705
THE JUSTICE INSTITUTE OF B.C. FOUNDATION,"715 MCBRIDE BLVD, NEW WESTMINSTER, BC, V3L5T4, CA",49.222458,-122.9108293
CARIBOO MEMORIAL HOSPITAL AUXILIARY,"BOX 4192, WILLIAMS LAKE, BC, V2G2V3, CA",52.128017,-122.1436779
COWICHAN SENIORS COMMUNITY FOUNDATION,"135 THIRD STREET, DUNCAN, BC, V9L1R9, CA",48.7826986,-123.7088999
SAANICH PENINSULA BRANCH # 37,"PO BOX 2152 STN MAIN, SIDNEY, BC, V8L3S6, CA",48.653451,-123.4407049
"ALBERNI PULP AND PAPER DIVISION, EMPLOYEES CHARITY","2ND FLOOR, 3600 LYSANDER LANE, RICHMOND, BC, V7B1C3, CA",49.1894774,-123.1415932
SAVE-THE-CEDAR LEAGUE,"401 - 2120 2ND AVE W, VANCOUVER, BC, V6K1H6, CA",49.269711,-123.1532043
THE MASONIC COMMUNITY CHARITIES FUND,"8555 GOVERNMENT ST, BURNABY, BC, V3N4S9, CA",49.250994,-122.9149406
THE VIC-WEST HOUSING SOCIETY,"1419 MALLEK CRESCENT, VICTORIA, BC, V8T2R3, CA",48.4452083,-123.3479752
B C LAND SURVEYORS FOUNDATION,"#301-2400 BEVAN AVENUE, SIDNEY, BC, V8L1W1, CA",48.647816,-123.3999041
F C JONES FOUNDATION FUND,"PO BOX 10085, VANCOUVER, BC, V7Y1B6, CA",49.2830972,-123.1175032
KOCH FOUNDAATION,"2926 PARK LANE, WEST VANCOUVER, BC, V7V1E9, CA",49.3370855,-123.1965911
TERRACE HOSPICE SOCIETY,"207 - 4650 LAZELLE AVE, TERRACE, BC, V8G1S6, CA",54.5178321,-128.590911
INTERLAKES VOLUNTEER FIRE DEPARTMENT,"7272 WILLOW RD, LONE BUTTE, BC, V0K1X1, CA",51.5270985,-120.9585783
MILL BAY MARINE RESCUE SOCIETY,"882 TUTOR WAY, MILL BAY, BC, V0R2P1, CA",48.64451270000001,-123.5637701
PRINCE RUPERT CITY & REGIONAL ARCHIVES SOCIETY,"PO BOX 1093 STN MAIN, PRINCE RUPERT, BC, V8J4H6, CA",54.302994,-130.3367439
THE GREAT NANAIMO TOY DRIVE,"25 CAVAN ST, NANAIMO, BC, V9R2T9, CA",49.1629194,-123.9369463
RAINDROP FOUNDATION,"PO BOX 10053, VANCOUVER, BC, V7Y1B6, CA",49.2830972,-123.1175032
VICTORIA HISTORICAL SOCIETY,"PO 50001, RPO FAIRFIELD PLAZA, VICTORIA, BC, V8S5L8, CA",48.4125099,-123.3376188
ELM FOUNDATION,"6781 WESTVIEW DR, DELTA, BC, V4E2L7, CA",49.1263151,-122.9206153
KOOTENAY ROBUSTERS SOCIETY,"36 - 2210 COLUMBIA AVE, CASTLEGAR, BC, V1N2X1, CA",49.2909091,-117.6528609
BRITISH COLUMBIA HUMANIST ASSOCIATION,"56 - 9088 HOLT RD, SURREY, BC, V3V4H3, CA",49.1687382,-122.8896695
FABIANO OF CHRIST BENEVOLENT SOCIETY,"405 - 255 HIRST AVE W, PARKSVILLE, BC, V9P1P5, CA",49.3192524,-124.3239055
HELPING HANDS OUTREACH SOCIETY,"12370 244 ST, MAPLE RIDGE, BC, V4R1L1, CA",49.22725,-122.54495
THE BRITISH COLUMBIA REGIMENT (DUKE OF CONNAUGHT'S OWN) MUSEUM SOCIETY,"208-1899 WILLINGDON AVENUE, BURNABY, BC, V5C5T1, CA",49.267849,-123.003664
BULKLEY VALLEY SEARCH AND RESCUE SOCIETY,"PO BOX 159, SMITHERS, BC, V0J2N0, CA",54.782355,-127.1685541
NORTH FAMILY FOUNDATION,"PO BOX 74568 RPO KITSILANO, VANCOUVER, BC, V6K4P4, CA",49.26558800000001,-123.1656319
AUXILIARY TO THE PENTICTON REGIONAL HOSPITAL SOCIETY,"550 CARMI AVE, PENTICTON, BC, V2A3G6, CA",49.4816173,-119.5774849
BLUE PLANET LINKS,"4465 W. 3RD AVENUE, VANCOUVER, BC, V6R1M9, CA",49.2705878,-123.2078735
HANDS ACROSS BORDERS SOCIETY,"1975 BAZAN BAY RD., SIDNEY, BC, V8L1C6, CA",48.624349,-123.4180454
THE NARGIS DUTT CANCER FOUNDATION,"1086 W 54TH AVE, VANCOUVER, BC, V6P1N1, CA",49.2212215,-123.1305346
SOUTH FRASER SEARCH AND RESCUE SOCIETY,"15 - 2528 156 ST, SURREY, BC, V4P0E7, CA",49.0478731,-122.7899154
YUNNAN FOUNDATION,"203 - 815 HORNBY ST, VANCOUVER, BC, V6Z2E6, CA",49.2824313,-123.1225062
UKRAINIAN STUDIES FOUNDATION OF BRITISH COLUMBIA,"2342 130 STREET, SURREY, BC, V4A8X3, CA",49.0448064,-122.8608309
